09/15/16,"Recapturan a reo que escapó de cárcel de Cancún","http://yucatan.com.mx/qroo/recapturan-reo-escapo-carcel-cancun","Cancún, (Notimex).- Agentes de la Policía Ministerial recapturaron a otro los 10 reos de alta peligrosidad que escaparon de la cárcel de este puerto, informó la Fiscalía General de Quintana Roo, con lo que se elevó a cuatro el número de internos reaprehendidos. En un comunicado, dio a conocer que se trata de Jonathan Michael [&#8230;]","Yucatan"
09/15/16,"Retiran casi en su totalidad el sargazo de playa en Cancún","http://yucatan.com.mx/qroo/el-clima-en-quintana-roo/retiran-casi-totalidad-sargazo-playa-cancun","&#160; Cancún, 11 Ago (Notimex).- Las corrientes marinas y el trabajo de cerca de un centenar de personas ha permitido que Playa Gaviota Azul se encuentre prácticamente libre de sargazo, informó la Secretaría de Obras y Servicios Públicos municipales. El titular de Dirección de Bacheo, Pozos, Pipas y Limpieza de Playas, Manuel Prieto Loera, adscrito [&#8230;]","Yucatan"
09/15/16,"Desechan acusación","http://yucatan.com.mx/qroo/desechan-acusacion","Tribunal Electoral: improcedente la queja del PVEM","Yucatan"
09/15/16,"Niegan amparo a Succar Kuri","http://yucatan.com.mx/qroo/niegan-amparo-succar-kuri","Juez ratifica la condena de 112 años de prisión","Yucatan"
09/15/16,"Sin recurso para limpieza","http://yucatan.com.mx/qroo/sin-recurso-limpieza","Denuncian que el gobierno saliente “se llevó el dinero”","Yucatan"
09/15/16,"No hay dinero para la limpieza","http://yucatan.com.mx/qroo/no-dinero-la-limpieza","“Se llevó todo” el Ejecutivo  saliente de Quintana Roo","Yucatan"
09/15/16,"En Carrillo Puerto, buscan evitar migración de alumnos mayas","http://yucatan.com.mx/qroo/breves-de-quintana-roo/carrillo-puerto-buscan-evitar-migracion-alumnos-mayas","FELIPE CARRILLO PUERTO, Quintana Roo (Notimex).- El Instituto Tecnológico Superior de Felipe Carrillo Puerto genera actualmente políticas educativas para lograr que sus egresados encuentren valor en la zona maya y logren desarrollarse en ella, en vez de emigrar a otras ciudades, señaló su subdirector, Luis Novelo Romero. En entrevista con Notimex, aseguró que la institución [&#8230;]","Yucatan"
09/15/16,"Recuerdan a las víctimas","http://yucatan.com.mx/qroo/recuerdan-las-victimas","Mujeres “bordan por la paz” y por un caso de  2012","Yucatan"
09/15/16,"Elevada afluencia en Tulum","http://yucatan.com.mx/qroo/elevada-afluencia-tulum","Vestigios mayas junto al mar, de fuerte atractivo","Yucatan"
09/15/16,"Excesivo sargazo en Q.Roo","http://yucatan.com.mx/qroo/excesivo-sargazo-q-roo","Playas de  Cancún e Isla Mujeres, de las más afectadas","Yucatan"
09/15/16,"Sumergidos en sargazo","http://yucatan.com.mx/qroo/sumergidos-en-sargazo","Vegetación marina recala debido a las lluvias de “Earl”","Yucatan"
09/15/16,"Hallan un cadáver que ardía en llamas","http://yucatan.com.mx/qroo/hallan-cadaver-ardia-llamas","Abandonaron el cuerpo en una zona residencial","Yucatan"
09/15/16,"“Saldo blanco” en Quintana Roo","http://yucatan.com.mx/qroo/saldo-blanco-quintana-roo","Destacan la labor de prevención ante el paso de “Earl”","Yucatan"
09/15/16,"Dos muertos en la zona hotelera","http://yucatan.com.mx/qroo/dos-muertos-la-zona-hotelera","Cancún vive una agitada jornada de hechos viales","Yucatan"
09/15/16,"Chetumal reporta daños menores por paso de Earl","http://yucatan.com.mx/qroo/el-clima-en-quintana-roo/chetumal-reporta-danos-menores-paso-earl","CHETUMAL, Quintana Roo.   (Notimex).- Daños menores en la capital del estado y poblaciones rurales dejó a su paso la ahora tormenta tropical Earl, informó el alcalde de Othón P. Blanco, Eduardo Espinosa Abuxapqui. Señaló que tras una primera evaluación se puede decir que el saldo fue blanco. El edil capitalino detalló que durante la noche [&#8230;]","Yucatan"
09/15/16,"Tormenta Earl provocará lluvias en casi todo Quintana Roo","http://yucatan.com.mx/qroo/el-clima-en-quintana-roo/tormenta-earl-provocara-lluvias-casi-quintana-roo","CHETUMAL, Quintana Roo.   (Notimex).- La tormenta tropical Earl provocará lluvias con chubascos acompañados de actividad eléctrica en prácticamente todo Quintana Roo, informó la Coordinación Estatal de Protección Civil. De acuerdo con un reporte elaborado por el meteorólogo de la Coordinación Estatal de Protección Civil, Jaime Villasano Espejo, el meteoro mantiene su trayectoria pronosticada y su [&#8230;]","Yucatan"
09/15/16,"Habrá auditorías en Quintana Roo","http://yucatan.com.mx/qroo/habra-auditorias-quintana-roo","Pretenden evitar “pendientes” en el cambio de gestión","Yucatan"
09/15/16,"Sienten los efectos de “Earl”","http://yucatan.com.mx/qroo/sienten-los-efectos-earl","Realizan desalojos en 5 municipios de Quintana Roo","Yucatan"
09/15/16,"Quintana Roo se prepara para recibir remanentes de “Earl”","http://yucatan.com.mx/qroo/quintana-roo-se-prepara-recibir-remanentes-earl","Chetumal  (Notimex).- Los municipios del sur de Quintana Roo y parte de la zona limítrofe sentirán vientos fuertes y lluvias de tormenta en la madrugada de este jueves, informó el encargado de despacho de la Coordinación Estatal de Protección Civil, Juan Granados Ontiveros. Indicó que se mantiene la Alerta Naranja para los municipios Othón P. [&#8230;]","Yucatan"
09/15/16,"Tormenta tropical Earl mantiene en alerta a población de Quintana Roo","http://yucatan.com.mx/qroo/tormenta-tropical-earl-mantiene-alerta-poblacion-quintana-roo","México, (Notimex).- El Servicio Meteorológico Nacional (SMN) informó que la tormenta tropical Earl se ubica a 340 kilómetros al este-sureste de Chetumal, Quintana Roo y a 300 kilómetros al este-sureste de Belice, por lo que se mantiene una estrecha vigilancia en la zona. Este fenómeno ocasionará lluvias muy fuertes a puntuales intensas en Campeche, Quintana [&#8230;]","Yucatan"
09/15/16,"Abren refugios en Quintana Roo ante la llegeda de “Earl”","http://yucatan.com.mx/qroo/breves-de-quintana-roo/abren-refugios-quintana-roo-ante-la-llegeda-earl","CHETUMAL, QR., (SUN).- Un grupo de 59 pescadores y elementos de la Secretaría de Marina se pusieron en resguardo desde ayer martes y abandonaron Banco Chinchorro, en el sur de Quintana Roo ante la cercanía de la tormenta tropical “Earl”, confirmó William Calderón Sánchez, alcalde de la comunidad de Mahahual, municipio de Othón P. Blanco. [&#8230;]","Yucatan"
09/15/16,"Se reúnen Borge y Carlos Joaquín","http://yucatan.com.mx/qroo/se-reunen-borge-carlos-joaquin","El proceso entrega recepción empieza en Quintana Roo","Yucatan"
09/15/16,"Preparados por “Earl”","http://yucatan.com.mx/qroo/preparados-por-earl","Alerta verde para los municipios en el sur en Q. Roo","Yucatan"
09/15/16,"Alertas en Quintana Roo","http://yucatan.com.mx/qroo/alertas-quintana-roo","Ondas tropicales bajo vigilancia de las autoridades","Yucatan"
09/15/16,"Productores hortícolas reciben semillas e insumos","http://yucatan.com.mx/yucatan/ciudadanos-y-comunidades-yucatan/productores-horticolas-reciben-semillas-e-insumos","IXIL, Yucatán.-Más de 200 productores hortícolas de este municipio que se vieron afectados por las fuertes las lluvias, recibieron esta tarde semillas de cilantro e insumos para resembrar sus parcelas. &#160; Acompañado del alcalde Anastasio Córdoba Chan, el titular de la Secretaría de Desarrollo Rural (Seder), Juan José Canul Pérez, entregó una tonelada y media [&#8230;]","Yucatan"
09/15/16,"Mortal volcadura en la vía Tekit-Telchaquillo","http://yucatan.com.mx/yucatan/policia-yucatan/mortal-volcadura-la-via-tekit-telchaquillo","&#160; Trágico accidente ocurrió la mañana de hoy en el kilómetro 36 de la carretera Federal Mérida-Chetumal,  en el tramo Tekit-Telchaquillo. El auto Tsuru donde viajaba un grupo de cinco maestros de Mérida rumbo a Peto, volcó y por la velocidad el vehículo dio varias volteretas hasta impactarse contra un árbol, lo que ocasionó que [&#8230;]","Yucatan"
09/15/16,"Cumplen su promesa","http://yucatan.com.mx/yucatan/cumplen-su-promesa-6","Hacen cabalgata en honor al Cristo de la Exaltación","Yucatan"
09/15/16,"Ticuch va a semifinales","http://yucatan.com.mx/yucatan/ticuch-va-semifinales","Vence a Mobys en un partido que termina en golpes","Yucatan"
09/15/16,"La lluvia derriba árboles","http://yucatan.com.mx/yucatan/la-lluvia-derriba-arboles","También ocasiona inundaciones de casas en Tekax","Yucatan"
09/15/16,"Productores sostienen caseta fitosanitaria de Halachó","http://yucatan.com.mx/yucatan/productores-sostienen-caseta-fitosanitaria-halacho","El presidente de la Asociación de Porcicultores de Yucatán, Carlos Ramayo Navarrete, informó que los porcicultores, ganaderos, ovinocultores y avicultores apoyan con sus recursos para sostener la caseta fitosanitaria de Halachó, donde se controla la entrada y salida de cerdos vivos para evitar que entre animal enfermo. “Una de nuestras principales fortalezas es el estatus [&#8230;]","Yucatan"
09/15/16,"Señorita Independencia","http://yucatan.com.mx/yucatan/senorita-independencia","En Tizimín eligen a la representante de las festividades","Yucatan"
09/15/16,"Granjas, a un paso del título","http://yucatan.com.mx/yucatan/granjas-paso-del-titulo","Los de Sisal sacan el triunfo ante la Selección Vela","Yucatan"
09/15/16,"No lo detiene el peligro","http://yucatan.com.mx/yucatan/no-lo-detiene-peligro","Desciende a pozo de 18 metros para salvar a su primo","Yucatan"
09/15/16,"Limpiarían La Caleta","http://yucatan.com.mx/yucatan/limpiarian-la-caleta","Usuarios, hartos de que el muelle parezca basurero","Yucatan"
09/15/16,"“Reviven” la historia","http://yucatan.com.mx/yucatan/reviven-la-historia","Representan en una primaria a los Niños Héroes","Yucatan"
09/15/16,"Inicia torneo intermunicipal","http://yucatan.com.mx/yucatan/inicia-torneo-intermunicipal","El “Pepe Casellas”   tiene el objetivo de consolidarse","Yucatan"
09/15/16,"Le disparan a una patrulla","http://yucatan.com.mx/yucatan/le-disparan-una-patrulla","Vándalos atacan a balazos a policías en una comisaría","Yucatan"
09/15/16,"Yucalpetén es zona insegura","http://yucatan.com.mx/yucatan/yucalpeten-zona-insegura","Se quejan de que llevan semanas sin alumbrado","Yucatan"
09/15/16,"Misa por el inicio de actividades","http://yucatan.com.mx/yucatan/misa-inicio-actividades","Párroco de Motul invita a vencer los individualismos","Yucatan"
09/15/16,"Se lesiona la cabeza y la espalda","http://yucatan.com.mx/yucatan/se-lesiona-la-cabeza-la-espalda","Soldador cae de más de 2 metros en casa de Umán","Yucatan"
